食材:ID,:LABEL,amount,eat_method,name,not_user,pickking_time,production_method,production_place,side_effects,taste,toxicity,user
15123,食材,,,绿豆面,,,,,,,,
15138,食材,,,海鮮（蝦粉）,,,,,,,,
15155,食材,,,佐料,,,,,,,,
15166,食材,,,鸡蛋黄,,,,,,,,
15190,食材,9～30g,,赤小豆,,秋季果实成熟时,,栽培面积以中国最大，次为日本,,,无毒,
15199,食材,,,白砂糖,,,,,,,,
15209,食材,,,芹菜叶,,,,,,,,
15224,食材,,,五花肉,,,,,,,,
15230,食材,,,郫县豆瓣酱,,,,,,,,
15237,食材,,,樱桃番茄,,,,,,,,
15240,食材,,,母鸡,,,,世界各地,,,,
15252,食材,,,鳝鱼,,,,,,,,
15274,食材,,,猪肝,,,,,,,,
15287,食材,,,猪血,,,,,,,,
15300,食材,,,孢子甘蓝,,,,,,,,
15333,食材,,,豌豆,,,,,,,,
15347,食材,,,鲫鱼3尾（600克）,,,,,,,,
15374,食材,,,鲈鱼,,,,,,,,
15380,食材,,,猪肺,,,,,,,,
15390,食材,,,鲫鱼,,,,,,,,
15402,食材,,,猪心,,,,,,,,
15404,食材,,,猪油（板油）,,,,,,,,
15410,食材,,,鸭翅,,,,,,,,
15416,食材,,,龙虾,,,,地在中南美洲和墨西哥东北部地区,,,,
15437,食材,,,鲢鱼,,,,,,,,
15471,食材,,,鲜鱼,,,,,,,,
15493,食材,,,粳米,,,,,,,,
15521,食材,,,瓜仁,,,,,,,,
15527,食材,,,芝麻仁和白糖,,,,,,,,
15546,食材,,,猪小排（猪肋排）,,,,,,,,
15576,食材,,,榨菜丝,,,,,,,,
15614,食材,,,猪肘子,,,,,,,,
15632,食材,,,雪山大豆,,,,,,,,
15679,食材,,,仔鸭,,,,,,,,
15686,食材,,,肥鸭,,,,,,,,
15699,食材,,,腌韭菜花,,,,,,,,
15713,食材,,,蟹黄,,,,,,,,
15746,食材,,,肘子肉,,,,,,,,
15782,食材,,,白面,,,,,,,,
15809,食材,,,银耳(干),,,,,,,,
15810,食材,,,红萝卜,,,,,,,,
15829,食材,,,当归,,,,,,,,
15842,食材,,,猪下货,,,,,,,,
15850,食材,,,烙饼,,,,,,,,
15882,食材,,,虾仁,,,,,,,,
15887,食材,,,糖桂花,,,,,,,,
15910,食材,,,蛋糕,,,,,,,,
15931,食材,,,鸡丝,,,,,,,,
15952,食材,,,鸭丝,,,,,,,,
16001,食材,,,乌骨鸡,,,,,,,,
16034,食材,3～10g,,红花,,夏季花由黄变红时采摘,,中国,,,无毒,
16047,食材,,,芋头,,,,,,,,
16065,食材,,,油豆腐,,,,,,,,
16080,食材,,,西葫芦,,,,,,,,
16121,食材,,,羊肉(肥瘦),,,,,,,,
16139,食材,,,羊肝,,,,,,,,
16140,食材,,,羊油,,,,,,,,
16172,食材,,,甜酸,,,,,,,,
16174,食材,,,青蒜,,,,,,,,
16175,食材,,,猫肉,,,,,,,,
16180,食材,,,面条(干切面),,,,,,,,
16202,食材,,,鸡蛋皮,,,,,,,,
16203,食材,,,肉丸子,,,,,,,,
16204,食材,,,白果（干）,,,,,,,,
16205,食材,,,泥鳅,,,,亚洲的中国,,,,
16242,食材,6～12g,,百合,,秋季采挖,,北美洲,,,无毒,
16243,食材,,,切片面包,,,,,,,,
16255,食材,,,淀粉两大匙,,,,,,,,
16260,食材,,,馒头,,,,,,,,
16264,食材,,,油条,,,,,,,,
16267,食材,,,油菜薹,,,,,,,,
16285,食材,,,海狗,,,,,,,,
16294,食材,,,菠萝,,,,,,,,
16320,食材,,,排骨,,,,,,,,
16335,食材,,,羊肉(瘦),,,,,,,,
16358,食材,,,芸豆,,,,,,,,
16365,食材,,,河虾,,,,,,,,
16369,食材,200毫升,,牛奶,,,,,,,,
16385,食材,,,芒果,,,,马来西亚和中国,,,,
16392,食材,,,大白菜(白梗),,,,,,,,
16394,食材,,,鹅蛋,,,,,,,,
16400,食材,,,桂圆,,,,,,,,
16403,食材,,,酱油,,,,,,,,
16423,食材,,,南瓜,,,,韩国仁川以南地区,,,,
16477,食材,,,莲藕,,,,,,,,
16480,食材,,,川盐,,,,,,,,
16508,食材,,,鲜奶,,,,,,,,
16545,食材,,,碎冰块,,,,,,,,
16575,食材,,,绿豆浆,,,,,,,,
16583,食材,6～9g,,木瓜,,秋二季果实绿黄时采收,,我国南北各地,,,无毒,
16602,食材,,,香椿,,,,,,,,
16627,食材,,,鸡肝,,,,,,,,
16629,食材,,,竹笋,,,,,,,,
16646,食材,,,海参（水浸）,,,,,,,,
16706,食材,,,甜菜根,,,,,,,,
16749,食材,,,梨子,,,,,,,,
16754,食材,,,鱼露,,,,,,,,
16756,食材,,,大白菜(小白口),,,,,,,,
16766,食材,,,白果（鲜）,,,,,,,,
16789,食材,,,奶油,,,,,,,,
16861,食材,,,肥膘肉,,,,,,,,
16875,食材,,,猪瘦肉,,,,,,,,
16878,食材,,,核桃,,,,欧洲东南部,,,,
16881,食材,,,朝天椒,,,,,,,,
16894,食材,,,火鸡肝,,,,,,,,
16920,食材,,,蘑菇（干）,,,,,,,,
16941,食材,,,鸭梨,,,,,,,,
16951,食材,,,苦瓜,,,,东南亚,,,无毒,
16968,食材,,,石膏,,,,,,,,
16973,食材,,,章鱼,,,,,,,,
16986,食材,,,香蕉,,,,中国多地,,,,
17004,食材,,,淀粉,,,,,,,,
17020,食材,,,油菜心,,,,,,,,
17029,食材,,,豆腐脑,,,,,,,,
17032,食材,,,南瓜子仁,,,,,,,,
17053,食材,,,海蜇头,,,,,,,,
17058,食材,,,猪脾,,,,,,,,
17071,食材,,,冻豆腐,,,,,,,,
17078,食材,,,葱花,,,,,,,,
17106,食材,,,菠菜,,,,,,,,
17112,食材,,,猪小肠,,,,,,,,
17115,食材,,,松花蛋（鸭蛋）,,,,,,,,
17133,食材,,,无花果,,,,阿拉伯，叙利亚,,,,
17136,食材,,,腐竹,,,,,肾炎、肾功能不全者最好少吃，否则会加重病情,,,
17143,食材,,,卤水,,,,,,,,
17145,食材,,,猪头肉,,,,,,,,
17149,食材,,,鲮鱼罐头,,,,,,,,
17190,食材,,,鸡肠,,,,,,,,
17192,食材,,,香菇（鲜）,,,,,,,,
17197,食材,,,猪油,,,,,,,,
17201,食材,,,菜花,,,,中国,,,,
17209,食材,,,西瓜子仁,,,,,,,,
17224,食材,,,肉松,,,,,,,,
17258,食材,,,蒜黄,,,,,,,,
17303,食材,,,烤鸭,,,,,,,,
17309,食材,,,泥胡菜,,,,,,,,
17317,食材,,,墨鱼(干),,,,,,,,
17327,食材,,,木耳(干),,,,,,,,
17341,食材,,,鸡爪,,,,,,,,
17391,食材,,,牛筋,,,,,,,,
17392,食材,,,银鱼干,,,,,,,,
17400,食材,,,姜片,,,,,,,,
17421,食材,,,牡蛎(鲜),,,,,,,,
17427,食材,,,驴肉,,,,,,,,
17431,食材,,,鳕鱼,,,,,,,,
17434,食材,,,荠菜根,,,,,,,,
17441,食材,,,猪脑,,,,,,,,
17451,食材,,,冰糖,,,是砂糖的结晶再制品,,,,,
17455,食材,,,泡椒,,,,,,,,
17465,食材,,,麻油,,,,,,,,
17470,食材,,,香菜,,,,,,,,
17505,食材,,,净冬瓜肉300克,,,,,,,,
17526,食材,,,火腿肉50克,,,,,,,,
17541,食材,,,干贝,,,,,,,,
17544,食材,,,蛤蜊,,,,,,,,
17551,食材,,,猪肉松,,,,,,,,
17556,食材,,,上汤300克,,,,,,,,
17559,食材,,,油麦菜,,,,,,,,
17583,食材,,,黑米,,,,,,,,
17587,食材,,,江米酒,,,,,,,,
17590,食材,,,薇菜,,,,,,,,
17614,食材,,,五香粉,,,,,,,,
17637,食材,,,莴笋,,,,,,,,
17645,食材,,,菜油,,,,,,,,
17654,食材,,,辣椒面,,,,,,,,
17677,食材,,,酱牛肉,,,,,,,,
17684,食材,,,枣（鲜）,,,,,,,,
17718,食材,,,茶叶,,,,,,,,
17729,食材,,,鸡心,,,,,,,,
17740,食材,,,肥瘦猪肉,,,,,,,,
17771,食材,,,精盐,,,,,,,,
17799,食材,,,蟹肉,,,,,,,,
17807,食材,,,公鸡,,,,,,,,
17841,食材,,,咸肉,,,,,,,,
17846,食材,,,糖冬瓜,,,,,,,,
17884,食材,,,鸭蛋,,,,,,,,
17885,食材,,,家禽,,,,,,,,
17897,食材,,,鸭骨,,,,,,,,
17915,食材,,,萝卜,,,,,,,,
17935,食材,,,带鱼,,,,,,,,
17960,食材,,,鲟鱼,,,,,,,,
18001,食材,,,羊肉(后腿),,,,,,,,
18010,食材,,,河鲜,,,,,,,,
18030,食材,,,肉类,,,,,,,,
18039,食材,,,新鲜蔬菜,,,,,,,,
18050,食材,,,鸡翅,,,,,,,,
18098,食材,,低于60℃，饭后1.5-2小时食用,蜂蜜,,,,,,,,
18104,食材,,,鸭心,,,,,,,,
45259,食材,,,水发笋,,,,,,,,
45261,食材,,,蒜苗,,,,在我国分布较广,,,,
45264,食材,,,西红柿（番茄）,,,,,,,,
45265,食材,,,食用油,,,,,,,,
45266,食材,,,可乐,,,,,,,,
45267,食材,,,料酒,,,,,,,,
45268,食材,,,鸡精,,,,,,,,
45270,食材,,,鲜桑椹,,,,,,,,
45272,食材,,,豆製品,,,,,,,,
45273,食材,,,蔬果,,,,,,,,
45274,食材,,,生粉,,,,,,,,
45275,食材,,,四川辣豆瓣酱,,,,,,,,
45277,食材,,,鱼头,,,,,,,,
45281,食材,,,莜麦,,,,,,,,
45282,食材,,,高粱,,,,,,,,
45284,食材,,,地瓜粉,,,,,,,,
45285,食材,,,海蛎,,,,,,,,
45287,食材,,,胡椒粉,,,,,,,,
45288,食材,,,馍,,,,,,,,
45290,食材,,,全净膛专用鸡,,,,,,,,
45291,食材,,,饴糖,,,,,,,,
45292,食材,,,香辛料,,,,,,,,
45294,食材,,,中华鳖,,,,,,,,
45296,食材,,,圣女果,,,,大洋洲热带及亚热带地区,,,,
45298,食材,,,肥嫩母鸡,,,,,,,,
45299,食材,,,水发香菇,,,,,,,,
45301,食材,,,雏鸡半只（约500克）,,,,,,,,
45302,食材,,,干辣椒,,,,,,,,
45304,食材,,,可供制作粮食：,,,,,,,,
45306,食材,,,薄荷粉,,,,,,,,
45308,食材,,,整鸭,,,,,,,,
45311,食材,,,糜子,,,,,,,,
45315,食材,,,米,,,,,,,,
45317,食材,,,龟肉,,,,,,,,
45319,食材,,,粑粑,,,,,,,,
45321,食材,,,香菇,,,,,,,,
45323,食材,,,西洋芹,,,,,,,,
45324,食材,,,原味优格,,,,,,,,
45327,食材,,,燕麦,,,,,,,无毒,
45329,食材,,,笋虾,,,,,,,,
45330,食材,,,肉汤,,,,,,,,
45332,食材,,,光鸭,,,,,,,,
45334,食材,,,鲮鱼肉,,,,,,,,
45335,食材,,,发菜,,,,,,,,
45337,食材,,,硬麦,,,,,,,,
45339,食材,,,面包糠,,,,,,,,
45340,食材,,,鱼籽酱,,,,,,,,
45343,食材,,,水律蛇,,,,,,,,
45345,食材,,,嫩鸡脚,,,,,,,,
45348,食材,,,牛肉丸土豆,,,,,,,,
45349,食材,,,莲花白,,,,,,,,
45350,食材,,,胡箩卜,,,,,,,,
45352,食材,,,喜旺火腿,,,,,,,,
45354,食材,,,海瓜子,,,,,,,,
45355,食材,,,虾子,,,,,,,,
45357,食材,,,乌鸡,,,,,,,,
45358,食材,,,枸杞,,,,,,,,
45359,食材,,,桑葚,,,,生于丘陵,,,,
45361,食材,,,动物内脏,,,,,,,,
45363,食材,,,梅川山药,,,,,,,,
45365,食材,,,萝卜丝,,,,,,,,
45368,食材,,,小鳝鱼,,,,,,,,
45372,食材,,,生芋500克,,,,,,,,
45373,食材,,,咖喱,,,,,,,,
45375,食材,,,鸡胸肉,,,,,,,,
45377,食材,,,茶干,,,,,,,,
45380,食材,,,香茅草,,,,,,,,
45383,食材,,,腩排,,,,,,,,
45385,食材,,,肥嫩鸡,,,,,,,,
45388,食材,,,活鲫鱼,,,,,,,,
45390,食材,,,葱姜,,,,,,,,
45392,食材,,,柠檬汁,,,,,,,,
45394,食材,,,鸡胸肉70克,,,,,,,,
45395,食材,,,牛里脊肉70克,,,,,,,,
45396,食材,,,西芹145克,,,,,,,,
45397,食材,,,红萝卜少许,,,,,,,,
45398,食材,,,冬菇1朵,,,,,,,,
45399,食材,,,盐少许,,,,,,,,
45400,食材,,,葱少许,,,,,,,,
45401,食材,,,蒜1瓣,,,,,,,,
45402,食材,,,油2碗,,,,,,,,
45403,食材,,,味精适量,,,,,,,,
45404,食材,,,苏打粉1/4匙,,,,,,,,
45405,食材,,,糖半匙,,,,,,,,
45406,食材,,,鲜味露1/4匙,,,,,,,,
45407,食材,,,酒1/4匙,,,,,,,,
45408,食材,,,太白粉半匙,,,,,,,,
45413,食材,,,鄱阳湖银鱼,,,,,,,,
45415,食材,,,鳜鱼（或桂鱼）,,,,,,,,
45417,食材,,,北豆腐,,,,,,,,
45419,食材,,,乌梅,,,,,,,,
45420,食材,,,面筋,,,,,,,,
45421,食材,,,粉丝（粉条）,,,,,,,,
45422,食材,,,嫩鸡肉,,,,,,,,
45423,食材,,,笋肉,,,,,,,,
45424,食材,,,水发木耳,,,,,,,,
45426,食材,,,青蒜苗,,,,,,,,
45427,食材,,,郸县豆瓣,,,,,,,,
45428,食材,,,冬菇,,,,,,,,
45430,食材,,,鸡脯肉,,,,,,,,
45431,食材,,,豆制品,,,,,,,,
45432,食材,,,酸菜,,,,,,,,
45433,食材,,,素食材,,,,,,,,
45434,食材,,,底汤配料,,,,,,,,
45435,食材,,,撒尿牛肉丸,,,,,,,,
45436,食材,,,麻辣烫面条,,,,,,,,
45438,食材,,,豆干,,,,,,,,
45442,食材,,,白条鸭,,,,,,,,
45444,食材,,,熟醋,,,,,,,,
45445,食材,,,大蒜沫,,,,,,,,
45447,食材,,,土司,,,,,,,,
45448,食材,,,猪肝片,,,,,,,,
45449,食材,,,腊肠片,,,,,,,,
45450,食材,,,年糕片,,,,,,,,
45453,食材,,,栗子肉,,,,,,,,
45454,食材,,,鸡脚,,,,,,,,
45455,食材,,,淮山,,,,,,,,
45457,食材,,,干蛤士蟆油粒,,,,,,,,
45458,食材,,,罐头橘瓣,,,,,,,,
45460,食材,,,净猪里脊肉,,,,,,,,
45461,食材,,,水发玉兰片,,,,,,,,
45463,食材,,,白鳝,,,,,,,,
45465,食材,,,乳肠,,,,,,,,
45466,食材,,,辣椒粉,,,,,,,,
45468,食材,,,鲜奶油,,,,,,,,
45469,食材,,,波士红橙皮香甜酒,,,,,,,,
45470,食材,,,牛肉丝,,,,,,,,
45472,食材,,,熟笋,,,,,,,,
45474,食材,,,党参,,,,,,,,
45476,食材,,,瘦肉,,,,,,口味鲜美,,
45478,食材,,,大白菜芯,,,,,,,,
45480,食材,,,大鲳鱼,,,,,,,,
45482,食材,,,净肥嫩雏母鸡,,,,,,,,
45483,食材,,,植物油,,,,,,,,
45485,食材,,,去皮绿豆100克,,,,,,,,
45487,食材,,,鲜塘葛菜,,,,,,,,
45489,食材,,,肥肠,,,,,,,,
45492,食材,,,米饭,,,,,,,,
45494,食材,,,慧该仁,,,,,,,,
45495,食材,,,湘莲,,,,,,,,
45496,食材,,,芡实,,秋末冬初采收,,,,,无毒,
45498,食材,,,双麻酥饼,,,,,,,,
45500,食材,,,鲜活仔站,,,,,,,,
45502,食材,,,水发兰笋,,,,,,,,
45505,食材,,,急冻蟹肉,,,,,,,,
45506,食材,,,甘笋,,,,,,,,
45508,食材,,,鱼燕,,,,,,,,
45509,食材,,,蟹柳,,,,,,,,
45510,食材,,,文蛤,,,,,,,,
45516,食材,,,大白菜,,,,,,,,
45517,食材,,,水发海参,,,,,,,,
45518,食材,,,金菇,,,,,,,,
45520,食材,,,西瓜80克,,,,,,,,
45521,食材,,,澳大利亚奶酪40克,,,,,,,,
45524,食材,,,生牛肉,,,,,,,,
45525,食材,,,黄酱,,,,,,,,
45528,食材,,,净大虾,,,,,,,,
45529,食材,,,泡红辣椒,,,,,,,,
45531,食材,,,莲子50克,,,,,,,,
45532,食材,,,白萝卜500克,,,,,,,,
45533,食材,,,蜜枣4枚。,,,,,,,,
45535,食材,,,巧克力蛋糕坯,,,,,,,,
45536,食材,,,黑樱桃罐头,,,,,,,,
45538,食材,,,薰衣草适量,,,,,,,,
45539,食材,,,紫罗兰适量,,,,,,,,
45540,食材,,,椰丝适量纯鱼胶粉一盒（50克）,,,,,,,,
45541,食材,,,开水两碗,,,,,,,,
45542,食材,,,花型冰格,,,,,,,,
45547,食材,,,淡菜,,,,,,,,
45548,食材,,,三两,,,,,,,,
45549,食材,,,瑶柱四粒,,,,,,,,
45550,食材,,,一斤四两,,,,,,,,
45551,食材,,,豆苗,,,,,,,,
45553,食材,,,白公鸡,,,,,,,,
45554,食材,,,米酒,,,,,,,,
45555,食材,,,菠菜心,,,,,,,,
45556,食材,,,杉皮,,,,,,,,
45559,食材,,,鸡片,,,,,,,,
45560,食材,,,笋片,,,,,,,,
45561,食材,,,鱼片,,,,,,,,
45563,食材,,,松果,,,,,,,,
45565,食材,,,中药材海马,,,,,,,,
45567,食材,,,鲩鱼,,,,,,,,
45568,食材,,,马,,,,,,,,
45569,食材,,,蹄,,,,,,,,
45570,食材,,,3两,,,,,,,,
45571,食材,,,幼,,,,,,,,
45572,食材,,,1茶匙,,,,,,,,
45574,食材,,,珍珠鸡,,,,,,,,
45576,食材,,,中大泥鳅,,,,,,,,
45578,食材,,,蘑菇,,,,湿润地区为多,,,,
45580,食材,,,麦冬,,,,浙江,,,,
45581,食材,,,鳜鱼(75克),,,,,,,,
45583,食材,,,净圆白菜750克,,,,,,,,
45584,食材,,,胡萝卜500克,,,,,,,,
45585,食材,,,青椒250克,,,,,,,,
45586,食材,,,葱头100克,,,,,,,,
45587,食材,,,芹菜叶25克,,,,,,,,
45588,食材,,,生菜油50克,,,,,,,,
45589,食材,,,精盐15克,,,,,,,,
45590,食材,,,胡椒粉少许,,,,,,,,
45591,食材,,,芥末酱25克,,,,,,,,
45592,食材,,,白糖50克,,,,,,,,
45593,食材,,,醋精15克,,,,,,,,
45595,食材,,,雪耳1两,,,,,,,,
45596,食材,,,干鸭肾4个,,,,,,,,
45597,食材,,,瘦肉5两,,,,,,,,
45598,食材,,,冰糖少许,,,,,,,,
45599,食材,,,盐适量,,,,,,,,
45600,食材,,,姜汁,,,,,,,,
45602,食材,,,中虾12只,,,,,,,,
45603,食材,,,薯仔1斤（约600克）,,,,,,,,
45604,食材,,,蛋1只,,,,,,,,
45605,食材,,,生粉1/2杯,,,,,,,,
45607,食材,,,黄花鱼,,,,,,,,
45610,食材,,,团鱼,,,,,,,,
45613,食材,,,血糯米,,,,,,,,
45616,食材,,,红辣椒粉50克,,,,,,,,
45617,食材,,,香油25克,,,,,,,,
45619,食材,,,虾肉,,,,,,,,
45621,食材,,,鸡胗肝,,,,,,,,
45622,食材,,,干木耳,,,,,,,,
45624,食材,,,鸭舌500克,,,,,,,,
45625,食材,,,虫草60克,,,,,,,,
45627,食材,,,净冬笋,,,,,,,,
45628,食材,,,熟瘦皮火腿,,,,,,,,
45631,食材,,,铁观音,,,,,,,,
45632,食材,,,草鸡,,,,,,,,
45635,食材,,,光鸽,,,,,,,,
45638,食材,,,红椒,,,,,,,,
45640,食材,,,洋芋（土豆）,,,,,,,,
45641,食材,,,各种蔬菜,,,,,,,,
45643,食材,,,果实,,,,,,,,
45645,食材,,,八角,,,,,,,,
45650,食材,,,三黄鸡,,,,,,,,
45652,食材,,,海鳗400克,,,,,,,,
45653,食材,,,牛蒡1/2根,,,,,,,,
45655,食材,,,乳鸽,,,,,,,,
45656,食材,,,芥兰,,,,,,,,
45657,食材,,,蒜茸,,,,,,,,
45658,食材,,,姜花,,,,,,,,
45659,食材,,,甘笋花,,,,,,,,
45665,食材,,,姜芽,,,,,,,,
45668,食材,,,无头大虾125克,,,,,,,,
45669,食材,,,面包25克,,,,,,,,
45671,食材,,,猪肥膘肉,,,,,,,,
45673,食材,,,川贝3克,,,,,,,,
45674,食材,,,鹧鸪1只,,,,,,,,
45676,食材,,,大鱼头,,,,,,,,
45677,食材,,,松子,,,,针叶林带,,,,
45679,食材,,,牛肉丸,,,,,,,,
45681,食材,,,白菜干,,,,,,,,
45682,食材,,,墨鱼干,,,,,,,,
45684,食材,,,珍珠蚝,,,,,,,,
45685,食材,,,豆腐500克,,,,,,,,
45686,食材,,,木耳50克,,,,,,,,
45687,食材,,,葱末,,,,,,,,
45688,食材,,,姜末,,,,,,,,
45689,食材,,,水淀粉,,,,,,,,
45690,食材,,,鲜汤各适量,,,,,,,,
45692,食材,,,淮山药,,,,,,,,
45693,食材,,,水以及作料,,,,,,,,
45697,食材,,,松茸400克。配料：青,,,,,,,,
45698,食材,,,红椒各10克,,,,,,,,
45699,食材,,,熟咸鸭蛋黄4个,,,,,,,,
45700,食材,,,蒜5克,,,,,,,,
45701,食材,,,葱油5克,,,,,,,,
45702,食材,,,吉士粉10克,,,,,,,,
45703,食材,,,面粉30克,,,,,,,,
45704,食材,,,澄粉30克,,,,,,,,
45706,食材,,,黑巧克力糖浆,,,,,,,,
45708,食材,,,深海三文鱼,,,,,,,,
45711,食材,,,鲜虾仁,,,,,,,,
45712,食材,,,咸蛋黄,,,,,,,,
45714,食材,,,大虾,,,,,,,,
45715,食材,,,菜心,,,,,,,,
45717,食材,,,猪通脊肉,,,,,,,,
45718,食材,,,蛋黄,,,,,,,,
45720,食材,,,猪排骨500克,,,,,,,,
45721,食材,,,炒米粉150克,,,,,,,,
45722,食材,,,红薯50克,,,,,,,,
45723,食材,,,醪糟10克,,,,,,,,
45724,食材,,,豆瓣15克,,,,,,,,
45725,食材,,,牛蒡,,,,,,,无毒,
45726,食材,,,沙茶酱,,,,,,,,
45728,食材,,,肉丝,,,,,,,,
45730,食材,,,熟猪肚,,,,,,,,
45732,食材,,,开膛嫩鸡,,,,,,,,
45734,食材,,,海蜇,,,,,,,,
45737,食材,,,腊肉,,,,,,,,
45739,食材,,,板栗,,,,,,,,
45742,食材,,,净青鱼肉,,,,,,,,
45744,食材,,,松花蛋,,,,,,,,
45746,食材,,,鲜藕500克,,,,,,,,
45748,食材,,,浊酒,,,,,,,,
45749,食材,,,盐大枣,,,,,,,,
45751,食材,,,鲷鱼片,,,,,,,,
45752,食材,,,甜椒,,,,,,,,
45754,食材,,,天然冰,,,,,,,,
45759,食材,,,豆角,,,,,,,,
45761,食材,,,地黄,,,,,,,,
45763,食材,,,乌珠穆沁羊,,,,,,,,
45764,食材,,,阿勒泰羯羊,,,,,,,,
45765,食材,,,苏尼特羊,,,,,,,,
45766,食材,,,盐巴,,,,,,,,
45768,食材,,,丸子,,,,,,,,
45769,食材,,,汤料,,,,,,,,
45770,食材,,,文昌鸡,,,,,,,,
45771,食材,,,青桔汁,,,,,,,,
45772,食材,,,蒜头,,,,,,,,
45773,食材,,,蚝油,,,,,,,,
45775,食材,,,特制香辣酱,,,,,,,,
45776,食材,,,泡打粉,,,,,,,,
45778,食材,,,日本蟹柳,,,,,,,,
45779,食材,,,鸡蛋汁,,,,,,,,
